theta1,theta2
8.541745555576046867e-02,-3.329211699081697784e-01
1.140449327056827500e-01,-3.525154463339635336e-01
8.857604877527003318e-02,-3.674804357566841539e-01
1.947947765507378193e-02,-3.271925892640543676e-01
5.223825228833927498e-02,-3.389661431945773518e-01
-5.688282181557074296e-02,-3.406740774120071702e-01
2.054839146721477300e-02,-3.424700631951553831e-01
5.926480552223304527e-02,-3.704070684465499141e-01
7.233227500005948163e-02,-4.153849020110599310e-01
8.987275647277113977e-02,-3.813517331475004823e-01
1.346581276407824712e-01,-3.904575446897194935e-01
1.515680672837316501e-01,-3.529260813352181891e-01
1.601381226483253872e-01,-3.728582108409861373e-01
2.074233268264531471e-01,-3.234844778870286097e-01
1.472524773616076532e-01,-2.970262435217767005e-01
1.332676464706755992e-01,-2.937765558385588838e-01
1.905920795126375689e-01,-2.401893072015348629e-01
2.222335230286368035e-01,-2.526501728434012994e-01
1.683355614355566132e-01,-2.375610318439465019e-01
1.765876801248501549e-01,-2.654061509938724917e-01
1.480235516788992178e-01,-2.736074923593662112e-01
1.796037659428920963e-01,-2.480357641098590027e-01
2.000560959042483322e-01,-1.756591250204683763e-01
2.000560959042483322e-01,-1.756591250204683763e-01
2.412971041283912821e-01,-2.348527795207622504e-01
2.268059911222085057e-01,-2.541763997024363286e-01
2.308593236747489008e-01,-2.809219247711859380e-01
2.197532568034819833e-01,-1.726305727771291765e-01
2.014242811181355952e-01,-5.657714724271925566e-02
2.581522063151004964e-01,4.253631608819349874e-02
2.763600734938709835e-01,9.868503575626151603e-02
3.190356229087485396e-01,1.301310169974600472e-01
2.763769281807699763e-01,1.496509172146881228e-01
2.674686225126902128e-01,1.721363060902552367e-01
2.516475864460512302e-01,1.194566803542360667e-01
3.350545225810669936e-01,9.160967286788726516e-02
3.483394394359273227e-01,7.231479192446868542e-02
3.668981905298061008e-01,6.547123075838050255e-02
3.921567267033400639e-01,-2.420771199188612166e-03
4.881875438963950709e-01,8.936725974718059962e-02
4.881652727357712607e-01,3.406609971314870228e-02
5.009011763869587464e-01,-4.061904557593889326e-02
5.096657024940861591e-01,-3.113170753515014100e-02
4.650705763330091891e-01,3.539630287999362412e-03
4.705322380714787034e-01,7.821051600331643816e-02
5.051579337759364297e-01,9.155452693000371012e-02
5.810013982336926786e-01,1.811188996142131802e-01
5.031303549232034600e-01,1.432264311424988057e-01
5.062476890609105551e-01,1.469576950208102695e-01
5.715662383293185211e-01,1.831467219006134850e-01
6.431556145781138767e-01,2.115953941111028691e-01
6.138361728871567502e-01,1.418534288050737890e-01
6.317167116645318048e-01,1.315899326136585612e-01
6.160523854556112511e-01,1.621501325624908341e-01
6.224789144067388591e-01,1.162383308767205720e-01
5.797123325430089125e-01,7.980617743505688533e-02
4.688633558569578197e-01,1.484313686177662350e-01
4.626686078194403584e-01,1.852913041889078238e-01
4.626686078194403584e-01,1.852913041889078238e-01
5.060510897198126079e-01,1.511707929290405095e-01
4.340790019423363399e-01,1.195416362856720482e-01
5.153252803773439306e-01,1.153251660812372736e-01
6.645265056936977555e-01,1.079208844731645023e-01
6.102149520402102567e-01,1.766816176184368703e-01
5.913205938638764758e-01,1.597684546572892272e-01
6.029123145910146864e-01,1.904197978974332128e-01
6.029123145910146864e-01,1.904197978974332128e-01
5.596329511192437156e-01,1.058851138100206646e-01
5.488644296064689732e-01,1.106243373333516550e-01
5.387227999737490558e-01,1.292829039460730578e-01
4.379539076752024807e-01,1.920104199771986431e-01
4.606656396008308452e-01,1.312615418023683200e-01
4.174870094564978595e-01,1.220136542849224320e-01
3.767109168876344727e-01,1.245656696694267263e-01
5.199304801736268633e-01,1.048158274878266960e-01
5.726251874100142247e-01,7.388923265561934961e-02
5.159936980916925986e-01,5.292151353787230561e-03
5.108061779428838545e-01,7.904644088495715870e-02
4.907198653201256811e-01,1.765479370199710685e-01
4.424242466755751169e-01,1.999348744188609306e-01
4.304586080728906028e-01,2.202755701474805317e-01
4.635137575591595227e-01,2.617226862635585460e-01
4.359227429944501631e-01,2.588856118797153716e-01
3.939676463182615884e-01,2.948041282306710920e-01
3.569450462057685014e-01,3.173432937373566465e-01
3.280490036057778225e-01,3.193464298798132650e-01
4.145340746323445957e-01,2.468924772635662512e-01
4.847586099697929196e-01,2.508768920946142789e-01
4.575242996302925080e-01,2.654580453304234977e-01
4.259231842080649644e-01,2.175543014647458306e-01
4.022498308830774749e-01,1.843190620092033383e-01
4.181305781878391081e-01,1.596252838095508220e-01
5.425895938086411352e-01,2.290776261775612221e-01
5.254363396125064645e-01,2.385081038791208585e-01
5.149447620328128084e-01,1.435550847526650409e-01
5.287425142935149314e-01,1.741295491264759354e-01
5.891293702696275281e-01,1.869361462905518023e-01
5.036480259723059572e-01,1.614645258842606346e-01
6.195553723958026060e-01,1.881302036824093749e-01
6.777624278829178506e-01,1.387689919779640513e-01
6.175483720201120352e-01,1.367057842130841028e-01
6.119776745875603607e-01,1.527390970175324381e-01
7.061661267624987914e-01,8.421313670488082825e-02
7.343977042206843997e-01,4.580808412494042497e-02
7.498322956326193278e-01,5.148593388480225685e-02
7.730313383025347873e-01,3.116423282996587732e-02
7.830035157912946797e-01,5.029710440973179930e-02
7.267995756894503057e-01,7.028724942437701573e-02
8.071255456118787697e-01,1.540294324512559154e-01
7.836957205883017252e-01,1.684989560697282285e-01
8.027208060102167808e-01,1.455968829691433319e-01
7.659013296288964545e-01,1.043420056328207834e-01
7.016623230460844463e-01,8.334838686124841634e-02
7.535908583783457182e-01,1.170143694426995229e-01
7.985215115625998727e-01,1.796154064032534081e-01
8.177806082302085944e-01,1.531798783622733695e-01
8.290062841916739922e-01,1.694181549646683882e-01
9.196695096889817567e-01,1.726965022411558748e-01
8.932290832530390690e-01,2.083413908672562820e-01
9.243037053153402294e-01,2.429628236416303821e-01
9.441282231735479424e-01,2.385702275701249153e-01
9.200633277652248143e-01,3.112918473856204349e-01
9.200633277652248143e-01,3.112918473856204349e-01
8.710847143588793529e-01,3.143062916023658948e-01
9.128407381616326921e-01,2.952050322314457298e-01
8.622248336894432486e-01,3.488415580333389387e-01
8.609216007717771513e-01,3.164439404881366213e-01
8.609216007717771513e-01,3.164439404881366213e-01
7.348004391626048459e-01,3.364423501162227548e-01
8.007164248235589810e-01,3.429033731515224170e-01
7.856058016785131271e-01,4.408716887570982568e-01
7.561208507939001233e-01,4.738112117897216313e-01
8.173571438012416923e-01,4.861522144362708797e-01
7.303657051043724868e-01,5.053186173660696445e-01
7.595809213013023919e-01,5.313798308501740397e-01
7.033700067395116662e-01,5.293574407884139577e-01
7.558987017571440203e-01,4.932749719586394521e-01
7.026862176230596058e-01,4.951499698746567590e-01
6.622290173727065632e-01,6.098764453061688018e-01
6.655213763825803541e-01,6.003785401858426907e-01
6.912272246515885898e-01,6.156605729497959256e-01
7.828982067603273975e-01,5.923003367582696521e-01
7.889149568079962815e-01,6.323856002042322899e-01
7.909492285431574121e-01,6.193133042625379447e-01
7.504248152814029238e-01,6.802905138313456446e-01
7.023893525467211907e-01,6.879383017317833859e-01
6.972956538912769009e-01,7.025102149364409465e-01
6.027571482682839710e-01,6.611424392767049074e-01
6.505125823082359426e-01,7.298202842143118874e-01
6.670725638412092762e-01,7.444104883663050787e-01
6.554282639022971368e-01,6.969464052440011992e-01
6.461421391892590016e-01,6.382426190240736430e-01
6.664196227540725159e-01,6.448682038960067420e-01
6.312339485789504323e-01,5.868953185905424474e-01
6.539998331443310775e-01,5.657854422245676140e-01
6.850644288459171172e-01,4.817088126364790224e-01
7.123657362041637686e-01,4.893674299334622724e-01
6.994208724026366175e-01,5.551980759048553704e-01
7.588418334760844708e-01,4.917288974196076801e-01
7.117729502765175464e-01,4.884655754163712005e-01
6.693529949494849696e-01,5.199358833351734877e-01
6.680821512837319398e-01,5.214177079605608611e-01
6.662839109067713039e-01,5.746749594581512799e-01
6.732541465997053942e-01,5.682703218003082313e-01
6.242568317598912175e-01,5.689547028733356049e-01
6.242568317598912175e-01,5.689547028733356049e-01
6.220490491591350590e-01,5.350670135532777927e-01
5.939850551537597667e-01,5.514044812699417930e-01
5.906765027587521644e-01,5.835476193604159922e-01
4.574694104397134531e-01,5.767559409820955940e-01
4.608649158780028232e-01,5.765053250294227549e-01
4.148782192839947092e-01,5.423700325109155340e-01
4.626810266079014466e-01,5.461260336162399032e-01
4.451832046832708834e-01,5.262192555024128859e-01
4.787271043161139827e-01,5.744927969475992491e-01
4.211042205768663060e-01,7.123530756991151014e-01
4.236995359232489933e-01,6.451971923648081031e-01
3.886852614315559062e-01,7.061150555882823587e-01
4.555002497351560709e-01,7.287292897945309988e-01
4.664048728799252141e-01,7.105920916158973144e-01
5.141234502222187253e-01,7.667924699760628737e-01
5.007406513126860803e-01,8.051532834506257563e-01
5.059188243805398111e-01,7.719303724449173565e-01
5.959982182722010080e-01,8.492667115236269826e-01
6.136881117425658783e-01,8.802047767888401264e-01
7.169898842488158230e-01,8.523701698183513420e-01
7.514319110573677296e-01,8.482439387159443900e-01
7.444656638339707255e-01,8.019847399969042279e-01
6.572577731513644661e-01,7.329284876450272712e-01
7.451642985171123001e-01,7.277613434789711455e-01
7.396573573331445273e-01,6.830483623173120300e-01
7.559204156524278462e-01,5.901195086348389740e-01
7.334432366282543914e-01,4.739792260082156816e-01
7.246838302211842109e-01,4.649629516363796289e-01
7.323771129277661940e-01,4.410008102952091558e-01
8.241396328488257428e-01,4.101173511656846515e-01
8.330604008673992977e-01,4.235735654426661667e-01
7.520071493888091929e-01,3.524517783683644989e-01
7.508362178325688197e-01,3.407001151021894492e-01
8.104131261713600765e-01,3.348196865813134471e-01
8.363188053041343828e-01,2.962634487392357130e-01
7.094428373357118955e-01,3.302717890895070507e-01
7.663972140421556611e-01,3.850174050304288054e-01
7.286463996025690504e-01,4.391532888931509726e-01
7.390455636012518426e-01,4.090851549482582006e-01
7.021850383500972681e-01,3.632843305416051383e-01
6.685909391444969652e-01,4.185221496271088193e-01
6.937880019973768908e-01,4.010928850928338063e-01
6.167833887156138895e-01,4.646828287792199030e-01
6.161765542926596062e-01,3.537360240565232128e-01
6.008641798536595857e-01,4.321183255989535787e-01
6.936997053633798815e-01,4.101598067295749717e-01
6.715317442452627406e-01,3.665853306796023614e-01
6.991507862222426928e-01,3.877447866496251949e-01
6.103211110633470771e-01,3.824035340094507629e-01
6.305002030756672315e-01,3.048693398192294790e-01
5.925168197320223040e-01,3.493663826844902176e-01
6.164091510483027392e-01,2.815715922591663922e-01
6.128604028033790563e-01,1.613617221781776245e-01
5.275430017146996997e-01,2.062459515944580490e-01
5.531431388705781993e-01,2.076763131704690291e-01
4.555673176674825964e-01,2.656982693313763022e-01
4.628831891410282728e-01,2.484447761178975589e-01
3.377527598760591276e-01,1.884573387674680078e-01
2.704753740843519605e-01,1.559555297824195830e-01
2.965493991616749980e-01,1.776203543940760854e-01
3.540513019588757970e-01,2.021096655339361114e-01
3.029148608613762006e-01,2.054754706328287828e-01
3.717392483121678692e-01,2.100389127991934279e-01
3.566302234508335611e-01,4.671639745471567462e-02
4.570998328518338649e-01,6.002817206282225204e-02
5.064618148628241556e-01,9.693625600768050743e-03
5.627187433619021961e-01,8.488313129788169209e-02
5.983569859215400744e-01,6.643895817477533938e-02
5.817195462397641847e-01,1.684359093810720576e-01
5.634667243416273674e-01,1.314989240236205115e-01
6.493441083263237212e-01,8.627986453885141960e-02
6.992375567315044504e-01,1.462337007797822608e-01
7.218147048270021626e-01,1.619877763113495850e-01
7.404615178710172163e-01,1.335722910748322889e-01
7.801601763678340795e-01,1.162018810861219636e-01
8.552271910840238967e-01,1.165275587337534779e-01
8.263992632181498266e-01,1.402074015286129960e-01
7.988849424485514605e-01,1.064903005877237546e-01
7.392830647151105161e-01,1.407516656848683823e-01
7.299654135594026982e-01,9.711629536534172047e-02
7.409993312448818203e-01,8.543743417008904661e-02
7.253273481101892850e-01,5.921260941022975233e-02
7.170242575249663464e-01,6.153686666430535634e-02
7.836784297753280892e-01,-4.000277863468987283e-03
7.836784297753280892e-01,-4.000277863468987283e-03
7.837650391748861578e-01,-3.736564777183767200e-02
8.546796561293835692e-01,6.814872652007178400e-02
8.646380717746495748e-01,8.966239414250895545e-02
8.653270331804944204e-01,2.398544795823787101e-02
8.099606362040985275e-01,-8.464951807859291688e-03
8.863164614531292562e-01,-1.337242957375798236e-01
8.914953232165943042e-01,-1.121701124635258312e-01
8.935316898272545050e-01,-9.050063803132366025e-02
9.080905408133617129e-01,-6.246793495324487466e-02
9.300781552268370111e-01,-6.343203544085643242e-02
8.968579434141250584e-01,-5.190544402608249230e-02
8.797433102759323331e-01,2.360057347471435085e-02
8.989262846917139838e-01,1.923785222412766061e-02
9.121870553538417026e-01,9.502840498785936063e-02
9.121870553538417026e-01,9.502840498785936063e-02
9.170973626377945109e-01,9.182299354402917446e-02
9.815480488839930517e-01,1.182867247807155298e-01
9.706778372686722944e-01,1.245569650876722501e-01
9.908812839175298315e-01,2.024699625464679020e-01
1.042738848432757326e+00,2.587813130626753777e-01
9.505505964525901019e-01,1.605127801293840806e-01
9.217717412888339901e-01,1.197632149109583710e-01
8.477837613633053548e-01,8.940365487855711502e-02
8.062566261579653393e-01,5.136203542769008507e-02
6.864336134653428179e-01,1.219407100285605228e-01
7.438648444742497201e-01,1.096443580747313296e-01
7.366926960303153971e-01,1.262946560034612087e-01
7.290265276361816982e-01,1.218973208045552037e-01
7.786947466216141978e-01,9.216939963692892535e-02
9.039871492730287006e-01,2.724331948756843202e-02
8.705493091942509976e-01,5.982538374601175518e-03
8.564211858032024782e-01,-2.493464287998487308e-02
8.047004433223368114e-01,-1.946621202058191474e-02
7.229223787551635194e-01,-9.329365268391376365e-02
6.987003513225865658e-01,-1.598364847460426175e-01
6.763586112864895528e-01,-2.275171143908085170e-01
6.999830884109455864e-01,-1.817745082991937822e-01
6.821106760742113861e-01,-2.022060528804932311e-01
6.687646841199536007e-01,-2.607524566506241870e-01
7.168098055983327388e-01,-2.309748827271538851e-01
6.942388011653142232e-01,-2.225478567078438275e-01
6.332579169951217946e-01,-1.658760705991411399e-01
6.327239438460432464e-01,-1.679651319145405441e-01
6.753759572684970847e-01,-2.281149505272299927e-01
6.753759572684970847e-01,-2.281149505272299927e-01
6.492551312594492252e-01,-2.671345810078055716e-01
6.165587206424089084e-01,-1.516101078002050073e-01
5.915230852529755889e-01,-8.077713230988549375e-02
5.885309861341058157e-01,-1.508371107999086358e-01
6.452166917217363462e-01,-2.482178499114678916e-02
6.384764511678920895e-01,-3.145938984931724580e-02
5.903631118620854545e-01,4.815726745161268141e-02
6.436193188990722014e-01,-1.186305208109734305e-02
6.299654864523558384e-01,-3.006343574521064613e-02
6.002280686131596932e-01,-1.574125221662631829e-02
6.279394178312932562e-01,2.454934555866288004e-02
6.333102545685029838e-01,2.111747073423864834e-02
6.575379008815676052e-01,-3.440798342612671340e-02
6.541223458614320307e-01,2.799983365272366853e-03
6.551236015671907387e-01,3.248157792867047144e-02
7.105628905077662205e-01,1.363891416544219318e-02
7.104695831935544659e-01,-3.030161052305253844e-03
6.634654497200936918e-01,-4.863414420773867070e-02
6.462824567484785065e-01,2.483315833319506977e-02
6.242077143621097557e-01,-2.962830427174890924e-02
5.721974711097116417e-01,-6.412290707263282319e-02
5.465427742393265120e-01,3.067901000860015492e-02
5.814322440913507473e-01,2.541135378703892472e-02
5.371296103861440407e-01,6.330552372190056953e-02
5.342901187559017107e-01,2.100765388385353316e-02
5.714521116133072232e-01,6.722546895816761126e-02
5.205422226616566173e-01,9.243512891525505759e-02
4.085625063835642834e-01,1.017770972243030453e-01
3.292302785277059773e-01,9.087610763594958230e-02
3.441818402965832746e-01,1.466193613420012087e-01
3.987937057400916530e-01,1.386377624224690297e-01
4.657030830756805351e-01,1.085057179053558057e-01
4.263504485761870910e-01,2.039345267056917876e-01
4.099750670945483955e-01,2.199266838147024561e-01
4.898939051208488493e-01,1.870919172368379346e-01
4.483502467843316075e-01,1.513559964829310489e-01
4.317043170082451864e-01,1.501468704977479418e-01
3.650457477620704383e-01,1.116897540497285846e-01
4.329807489434692180e-01,1.699361158895037471e-01
4.329807489434692180e-01,1.699361158895037471e-01
4.048941047211765953e-01,1.861590853823614777e-01
4.051153678926254775e-01,1.480110191301232392e-01
4.230719477977697429e-01,1.890719858809153109e-01
3.912908200287188443e-01,2.147541226318486762e-01
4.003230465785347358e-01,1.598524888238447572e-01
3.784813975544126796e-01,2.016205709686656466e-01
4.599510351355520221e-01,2.069707231369412037e-01
3.475836742006464530e-01,2.666931564907001340e-01
4.105415682931503052e-01,2.774365801811826682e-01
3.955859796839857334e-01,2.906796779450739332e-01
3.775279702092818601e-01,2.170842175301060939e-01
3.386646814141160977e-01,1.878247980230503544e-01
2.638694137806366635e-01,2.107581118090140482e-01
1.522632176241053292e-01,2.229873695386948573e-01
1.053273969595999587e-01,2.381844707040680631e-01
1.815871864551797110e-01,2.212370995816994035e-01
1.551150253113248445e-01,1.091677379962349148e-01
1.087394500356972382e-01,1.000009910027440663e-01
9.104029688037015844e-02,2.008659447679086441e-01
9.889661801667470886e-02,1.271176074700386960e-01
1.929985843211477758e-02,2.657481716253196069e-01
5.846390313250909854e-02,3.061927130777942208e-01
9.055245737580702725e-02,2.371054743427134515e-01
1.635734880534725488e-01,2.533060130865661397e-01
1.367322695960508094e-01,2.081070795608962465e-01
1.502376922879225529e-01,2.016717003284222431e-01
1.391934756088570868e-01,1.346027197511188156e-01
1.094141929271903735e-01,1.817074817598861858e-01
9.975972993520505760e-02,2.046085852856293630e-01
5.663516312223126209e-02,1.765091453971742164e-01
4.864567259357119311e-02,1.553775981925791527e-01
1.468206794699778162e-01,1.616632830057131154e-01
1.118915408542476841e-01,1.882610352158629874e-01
1.928548692506603657e-01,2.099860705441207731e-01
2.560590468690828736e-01,1.881051837567040974e-01
2.904125897425797187e-01,1.560894482679378581e-01
3.240844012131701701e-01,1.503906449966513903e-01
2.779809423128651313e-01,1.198661807481773561e-01
2.330379279130586068e-01,1.177591081193289368e-01
2.269667510233440988e-01,1.635923453415351614e-01
2.468211432001420902e-01,1.699908098614646978e-01
2.818733451735850326e-01,1.803779728312095154e-01
2.471393526297339660e-01,2.767889167078769752e-01
2.980899720601468683e-01,2.772911623810537796e-01
2.449477470927412803e-01,3.558835387659455840e-01
2.620868450629236790e-01,3.252999488161839037e-01
1.975964241566797452e-01,3.330086197071278620e-01
2.927926401834690107e-01,2.967185587135437452e-01
2.479647902962565098e-01,2.632600304563343374e-01
2.252040729144775544e-01,3.701894943574964292e-01
2.360860261204280608e-01,3.761267818789548745e-01
2.564323836878646956e-01,3.341479585878635583e-01
2.631891657102013449e-01,2.259379551775151651e-01
2.682235184240997494e-01,2.195302112711986775e-01
2.600604193441016787e-01,2.494008199101762635e-01
3.090755088259534711e-01,2.871691968373633608e-01
3.001493279270025516e-01,3.686576935295079460e-01
2.139008035708403477e-01,3.837631385995899924e-01
2.393846457458949917e-01,2.948793345672207633e-01
1.886967539177227260e-01,3.234701200156786527e-01
1.519692178911421498e-01,2.880996949166245158e-01
1.700150410601170281e-01,2.540723986738894213e-01
1.226712474814888043e-01,2.604078330974666233e-01
1.129409067795706795e-01,3.354030062925190125e-01
1.916423146330767380e-03,4.124088505270990801e-01
-3.922900382414501452e-02,4.683286175369482662e-01
7.592323108018965427e-02,4.851019471908321612e-01
1.570569565723254346e-01,4.775012511398397663e-01
2.267486188072670716e-01,4.598389239934669859e-01
1.986238829803333439e-01,4.648749718996416647e-01
1.172097743862606095e-01,5.067148328043736827e-01
1.108382794752076489e-01,5.283740102385808823e-01
7.497787632151721449e-02,5.311781801179222828e-01
-4.403253486631181213e-02,5.441260130381594395e-01
-1.153966616063038797e-02,5.266158584427657052e-01
-4.439597507583501607e-02,4.953248036063091497e-01
-1.027197653840679348e-02,5.131977106199242522e-01
-1.158532669373039774e-02,5.525463520593911770e-01
-3.662346244553492391e-02,6.015464815247001384e-01
2.453375550262175409e-02,5.539289300975444030e-01
5.445854228905244732e-02,5.809422430114670188e-01
7.902688483527378627e-02,4.731545885922155970e-01
1.017981996951466822e-01,5.651837341094767542e-01
8.281075401461605867e-02,4.603271755881923055e-01
6.849256470891640358e-02,4.163553730503729566e-01
7.487693648065867069e-02,4.458972674486179066e-01
3.298547087308585646e-02,4.812703118330426966e-01
1.339311058968895018e-03,4.766177804481021019e-01
8.151606478938508427e-02,4.518537912148332114e-01
5.853462817786726780e-02,4.401000201654823307e-01
9.736787904810075001e-02,4.377710928479123242e-01
6.879613688297255003e-02,4.614288712253698521e-01
5.237812557916678158e-02,4.618722798572207355e-01
1.271953237483419152e-01,4.563831169725386383e-01
1.271953237483419152e-01,4.563831169725386383e-01
1.495475424144254162e-01,4.896941652920379640e-01
1.255048546496293771e-01,4.734364638910595890e-01
2.091456268521462436e-01,4.267747924587521613e-01
2.995145719844489740e-01,4.558126916575367393e-01
2.819594468301043211e-01,5.279355323319134818e-01
2.507717347429802568e-01,4.848810071361673302e-01
2.817032479453325799e-01,4.892141600979008076e-01
3.230272821869656363e-01,4.692421033143570064e-01
3.505491363133820815e-01,4.552645230537241683e-01
3.272134115609762750e-01,5.185419642340656221e-01
3.475086069355375340e-01,5.124011254066863641e-01
3.575706539985528121e-01,5.549259630906342444e-01
3.707098566622173963e-01,4.654870324201451082e-01
4.372137670812530907e-01,4.830968692545358212e-01
4.070194870084701266e-01,5.329020935692163619e-01
4.514248656237795920e-01,4.709130665045653252e-01
4.229483356512674930e-01,4.198681849976020897e-01
3.584623703691285912e-01,4.302309965877015863e-01
3.748186417571528484e-01,3.669433948042420957e-01
3.553203179809387713e-01,3.864908303679805979e-01
3.672495804023221955e-01,4.516653233776855014e-01
3.527367673784302937e-01,3.940342796496137390e-01
3.511076703652886710e-01,3.623683985308762123e-01
3.650041888886208508e-01,3.283103376825475261e-01
4.520847161795291114e-01,2.644182556485163982e-01
5.053945668986622453e-01,2.459381540454775306e-01
5.527845573179082095e-01,2.670024573180597161e-01
6.160872690237632066e-01,2.768794940360111978e-01
7.153539775152012448e-01,3.385751180737091581e-01
7.048554270476916628e-01,2.682774576313280424e-01
7.847768154322785072e-01,2.466936745133405939e-01
7.041175163348393218e-01,1.554103611777611638e-01
6.667583902482140390e-01,1.456397685378565676e-01
6.129214392640474074e-01,1.962801690213808459e-01
5.097124215557062854e-01,1.859047841905347997e-01
5.880624723728430370e-01,1.586858047231254620e-01
6.231942748548623401e-01,1.806441914620827149e-01
6.392173095532921456e-01,1.864160596840604422e-01
6.682213448690735857e-01,1.600659031694200152e-01
5.888043425548438181e-01,1.352238154278285753e-01
5.840594240259721071e-01,1.290622730944412933e-01
6.353252271768601300e-01,1.734099635121675309e-01
6.238277543388870416e-01,2.017357563103826523e-01
6.268710098048057011e-01,2.350450446178868613e-01
6.975746862740135334e-01,2.058361797935726878e-01
6.851146894865979275e-01,2.192337571870098534e-01
6.915466081266415932e-01,1.741410949659251417e-01
7.185467637737513735e-01,2.005892184797165301e-01
7.098030102571185607e-01,2.194211156775097427e-01
6.663735797356155066e-01,2.359201476941928943e-01
6.994311661368850519e-01,2.963431090473573892e-01
7.063291072004698190e-01,3.148874059967164962e-01
6.602068913333984934e-01,2.521317995396316070e-01
6.859328335395022957e-01,2.899346697230320014e-01
6.725632079271203212e-01,3.127320671733569979e-01
6.080866041532395627e-01,3.022711999045081255e-01
5.982218536958469057e-01,3.354196667849563274e-01
5.515475981127604399e-01,2.491952333691442867e-01
4.864476909721675013e-01,3.574949901609701386e-01
4.461482363248853722e-01,2.830283092634559017e-01
3.959810142724897175e-01,2.962850610742401858e-01
3.376217934722960945e-01,3.486524204213599654e-01
3.402097859136712921e-01,4.173770137936856361e-01
3.173863483484288817e-01,5.131406676578692538e-01
3.288847028687477692e-01,5.327484893719024450e-01
3.269302734724561788e-01,3.820264340992088892e-01
3.333191657805651409e-01,3.570443253450522603e-01
3.038660179896200964e-01,3.697105812251835211e-01
3.029837366709082214e-01,4.281604747633839247e-01
3.083303318153206574e-01,4.077526963666416315e-01
3.019438172936940723e-01,3.710312411110152087e-01
2.973031148173839733e-01,2.988721601078773715e-01
3.011944750108743740e-01,2.230848572590064527e-01
3.130423150943178467e-01,1.958685584338731855e-01
3.327142775382776474e-01,1.270117955109857921e-01
3.347923584003825725e-01,1.567089702254015615e-01
3.121681376214566761e-01,1.547089985592907113e-01
3.086523678358151224e-01,1.989223139700787568e-01
3.355993615791467155e-01,1.155087794595149181e-01
3.436464214362871528e-01,3.258518563944558244e-02
2.814592523558016035e-01,2.909024663705121055e-02
3.093514395337707001e-01,3.715544241464817377e-02
3.059826245633160968e-01,-2.997776484602726610e-02
3.499977721776121875e-01,-1.351270868079217091e-01
3.587222376411093872e-01,-1.292233426802154306e-01
3.465481557591672535e-01,-2.100952453853261737e-01
3.998283956821516716e-01,-1.089014535474522039e-01
4.067000717544922428e-01,-8.750283021247570736e-02
3.379321322394659988e-01,-7.823442359547896907e-02
2.080276529656452378e-01,-7.068003326263797015e-02
2.686245750882561567e-01,6.545234321053555737e-03
2.927742379650697391e-01,6.265946852894685448e-02
2.603965918483182040e-01,8.592998750081853876e-02
2.140615491085585687e-01,4.112416227671043117e-02
2.630946114885722720e-01,1.651056312942565316e-02
1.868529137356447212e-01,3.086859895547421767e-02
1.618611199576827087e-01,-8.197810170045546907e-02
2.022651980670684968e-01,-8.707268464388560891e-02
1.239429071485991796e-01,-7.734611848209681229e-02
9.539088924507931055e-02,-1.735186418023895727e-01
1.344181904054926047e-01,-1.986373479742832293e-01
1.406481072202427907e-01,-1.289044918632815118e-01
1.511213520370598418e-01,-4.330810960226852413e-02
1.125360732103497241e-01,7.533100075462970113e-04
1.584675280613738746e-01,7.934685127283253037e-02
1.845266902268544174e-01,1.533986213376822838e-02
2.059037840497431604e-01,6.909580758808928080e-02
2.369960589924153538e-01,5.214136623170231855e-03
1.760256187803602712e-01,-1.362766415403925124e-02
2.759757481490757169e-01,-1.053135742934997905e-02
3.583470363726887209e-01,-1.047983634641679734e-01
3.933844439863025677e-01,-1.791661126874064536e-01
4.629605311080515206e-01,-1.348759737420721083e-01
4.807340223486979980e-01,-1.166076352641239322e-01
4.823967416804640362e-01,-1.163537230808263795e-01
5.092787141429554465e-01,-1.428414098496763873e-01
5.198450932505954691e-01,-1.338048195185706224e-01
5.244193880645983130e-01,-9.854046856788420405e-02
4.795164205685547576e-01,-4.660766185800932493e-02
4.754585159982152587e-01,3.296868998638272097e-02
4.754585159982152587e-01,3.296868998638272097e-02
5.191093047589008247e-01,1.502603665886527787e-02
4.598433198750138118e-01,-1.129247760716136154e-02
4.392260396389624511e-01,-7.026642348297367988e-03
4.817798595941636952e-01,-3.554900580701586543e-02
5.083796101562282344e-01,-8.472433163229844966e-02
4.110414738235038112e-01,-1.505743477356821791e-02
4.278226807924161434e-01,-9.240545785636648801e-02
4.108966526128995933e-01,-5.857864098942772157e-02
4.771838313538603327e-01,-1.518686430809513821e-01
4.980297653869334984e-01,-1.331190068856119013e-01
4.284087052973457044e-01,-8.324825701570628955e-02
4.341451941390063185e-01,-6.548381097761302172e-02
4.758791413677661009e-01,-8.905492032992193274e-02
5.043963436961290681e-01,-4.586513388817109460e-02
5.269764254862727704e-01,-3.611513004608963434e-02
5.267604448000883233e-01,-5.304700416178552425e-02
5.677318588546879097e-01,-1.064610045058419496e-01
5.165029484420666783e-01,-1.564937220119965444e-01
3.994327793080445499e-01,-7.146244507458329731e-02
5.075949432838278153e-01,5.287897733588110827e-02
5.279709127413290126e-01,5.957733333865226910e-02
4.888923461695850459e-01,6.420972387344944798e-02
5.047429187150678231e-01,2.207570576454985500e-02
5.069079480891616196e-01,-3.914748168950640816e-02
4.893123585775550621e-01,-5.386838593458674607e-02
